,instance_id,input.text,predicted_text_0,stats.quasi_exact_match_0,num_words_0,predicted_text_1,stats.quasi_exact_match_1,num_words_1,predicted_text_2,stats.quasi_exact_match_2,num_words_2,predicted_text_3,stats.quasi_exact_match_3,num_words_3,predicted_text_4,stats.quasi_exact_match_4,num_words_4,predicted_text_5,stats.quasi_exact_match_5,num_words_5,predicted_text_6,stats.quasi_exact_match_6,num_words_6,predicted_text_7,stats.quasi_exact_match_7,num_words_7,predicted_text_8,stats.quasi_exact_match_8,num_words_8,predicted_text_9,stats.quasi_exact_match_9,num_words_9,predicted_text_10,stats.quasi_exact_match_10,num_words_10,predicted_text_11,stats.quasi_exact_match_11,num_words_11,predicted_text_12,stats.quasi_exact_match_12,num_words_12,predicted_text_13,stats.quasi_exact_match_13,num_words_13,predicted_text_14,stats.quasi_exact_match_14,num_words_14,predicted_text_15,stats.quasi_exact_match_15,num_words_15,predicted_text_16,stats.quasi_exact_match_16,num_words_16,predicted_text_17,stats.quasi_exact_match_17,num_words_17,predicted_text_18,stats.quasi_exact_match_18,num_words_18,predicted_text_19,stats.quasi_exact_match_19,num_words_19,predicted_text_20,stats.quasi_exact_match_20,num_words_20,predicted_text_21,stats.quasi_exact_match_21,num_words_21,predicted_text_22,stats.quasi_exact_match_22,num_words_22,predicted_text_23,stats.quasi_exact_match_23,num_words_23,predicted_text_24,stats.quasi_exact_match_24,num_words_24,predicted_text_25,stats.quasi_exact_match_25,num_words_25,predicted_text_26,stats.quasi_exact_match_26,num_words_26,predicted_text_27,stats.quasi_exact_match_27,num_words_27,predicted_text_28,stats.quasi_exact_match_28,num_words_28,predicted_text_29,stats.quasi_exact_match_29,num_words_29,std,agreement_level
777,id12172,"A 20-day-old child is brought to the emergency department by her parents. They are concerned about lethargy and easy bruising. Her mother reports that she has been eating less for the past few days. Today she was difficult to arouse. She normally nurses four-five times a day, but ate less yesterday and this morning. The girl was born at 39 weeks gestation via spontaneous vaginal delivery at home with minimal prenatal or postnatal care. This is her first visit to a physician of any type. The family is carefully questioned and child abuse is ruled out. The daughter’s pulse is 97/min, respirations are 35/min, temperature is 35.8°C (96.4°F), and blood pressure is 71/46 mm Hg. Physical examination shows diffuse petechiae and bruising. Which of the following is the most likely cause?",D,1.0,132, D,1.0,132,A,0.0,132, C,0.0,132,D,1.0,132,D,1.0,132, D,1.0,132, D,1.0,132,D,1.0,132, D,1.0,132,D,1.0,132, D,1.0,132, D,1.0,132, D,1.0,132,D,1.0,132,D,1.0,132, D,1.0,132,D,1.0,132, D,1.0,132, D,1.0,132,D,1.0,132,D,1.0,132,D,1.0,132,D,1.0,132, C,0.0,132, C,0.0,132, D,1.0,132, D,1.0,132, D,1.0,132,A,0.0,132,0.3790490217894516,High
940,id12589,"A 54-year-old man is brought to the emergency department after he was found outside in the middle of a blizzard. On presentation, he is conscious but does not know where he is nor how he got there. His wife is contacted and says that he has been getting increasingly confused over the past 6 weeks. This progressed from misplacing objects to getting lost in places that he knew how to navigate previously. Most worryingly, he has recently started forgetting the names of their children. In addition to these memory changes, she says that he now has rapid jerky movements of his extremities as well as coordination and balance problems. Finally, he has become extremely paranoid about government surveillance and has had hallucinations about secret agents in their house. His previous medical history is significant for a previous car crash in which the patient required internal fixation of a femur fracture and a corneal transplant for corneal degeneration. Otherwise he had no neurologic deficits prior to 6 weeks ago. Physical exam reveals myoclonus and ataxia. Which of the following is true of the most likely cause of this patient's symptoms?",D,0.0,190, D,0.0,190,B,0.0,190, C,0.0,190,D,0.0,190,B,0.0,190, A,1.0,190, B,0.0,190,D,0.0,190, A,1.0,190,D,0.0,190, C,0.0,190, D,0.0,190, B,0.0,190,D,0.0,190,A,1.0,190, D,0.0,190,B,0.0,190, B,0.0,190, D,0.0,190,B,0.0,190,D,0.0,190,A,1.0,190,D,0.0,190, B,0.0,190, D,0.0,190, B,0.0,190, D,0.0,190, A,1.0,190,D,0.0,190,0.3790490217894516,High
595,id11704,A 62-year-old man presents to the physician because of incomplete healing of a chest wound. He recently had a triple coronary artery bypass graft 3 weeks ago. His past medical history is significant for type 2 diabetes mellitus and hypertension for the past 25 years. Clinical examination shows the presence of wound dehiscence in the lower 3rd of the sternal region. The wound surface shows the presence of dead necrotic tissue with pus. Computed tomography (CT) of the thorax shows a small fluid collection with fat stranding in the perisurgical soft tissues. What is the most appropriate next step in the management of the patient?,A,1.0,106, B,0.0,106,A,1.0,106, C,0.0,106,A,1.0,106,A,1.0,106, A,1.0,106, A,1.0,106,A,1.0,106, A,1.0,106,A,1.0,106, B,0.0,106, A,1.0,106, A,1.0,106,A,1.0,106,A,1.0,106, A,1.0,106,A,1.0,106, A,1.0,106, A,1.0,106,A,1.0,106,B,0.0,106,A,1.0,106,A,1.0,106, A,1.0,106, B,0.0,106, A,1.0,106, A,1.0,106, A,1.0,106,A,1.0,106,0.3790490217894516,High
817,id12279,"A 66-year-old man presents to the emergency department for a cough and fatigue. The patient was brought in from a nursing home with documentation stating that he has seemed confused for the past day according to the staff. The patient has a past medical history of diabetes and hypertension. He is currently taking insulin, metformin, lisinopril, and atorvastatin. His temperature is 102°F (38.9°C), blood pressure is 107/58 mmHg, pulse is 120/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical exam reveals crackles on pulmonary exam and S4 on cardiac auscultation. Which of the following is the next best step in management?",C,0.0,106, C,0.0,106,C,0.0,106, C,0.0,106,D,1.0,106,C,0.0,106, A,0.0,106, C,0.0,106,C,0.0,106, C,0.0,106,D,1.0,106, C,0.0,106, D,1.0,106, C,0.0,106,C,0.0,106,A,0.0,106, C,0.0,106,C,0.0,106, C,0.0,106, C,0.0,106,C,0.0,106,C,0.0,106,A,0.0,106,C,0.0,106, C,0.0,106, D,1.0,106, D,1.0,106, C,0.0,106, C,0.0,106,A,0.0,106,0.3790490217894516,High
927,id12564,"A 48-year-old woman comes to the emergency department because of a 1-day history of fever, vomiting, and abdominal pain. Two weeks ago, while visiting Guatemala, she had an emergency appendectomy under general inhalational anesthesia. During the surgery, she received a transfusion of 1 unit of packed red blood cells. Her temperature is 38.3°C (100.9°F) and blood pressure is 138/76 mm Hg. Examination shows jaundice and tender hepatomegaly. Serum studies show:
Alkaline phosphatase 102 U/L
Aspartate aminotransferase 760 U/L
Bilirubin
Total 3.8 mg/dL
Direct 3.1 mg/dL
Anti-HAV IgG positive
Anti-HAV IgM negative
Anti-HBs positive
HBsAg negative
Anti-HCV antibodies negative
Abdominal ultrasonography shows an enlarged liver. A biopsy of the liver shows massive centrilobular necrosis. Which of the following is the most likely underlying cause of this patient's condition?""",B,0.0,128, D,0.0,128,B,0.0,128, C,1.0,128,B,0.0,128,B,0.0,128, B,0.0,128, B,0.0,128,C,1.0,128, D,0.0,128,B,0.0,128, B,0.0,128, B,0.0,128, B,0.0,128,B,0.0,128,B,0.0,128, B,0.0,128,D,0.0,128, C,1.0,128, C,1.0,128,B,0.0,128,B,0.0,128,C,1.0,128,B,0.0,128, D,0.0,128, B,0.0,128, B,0.0,128, D,0.0,128, D,0.0,128,B,0.0,128,0.3790490217894517,High
543,id11595,"A 5-year-old boy is brought to the physician because of facial swelling that started 5 days ago. Two weeks ago, he had a sore throat that resolved spontaneously. His temperature is 37°C (98.6°F), pulse is 107/min, and blood pressure is 94/67 mm Hg. Examination shows pitting edema of the upper and lower extremities as well as periorbital edema. The abdomen is mildly distended. Laboratory studies show:
Hemoglobin 13.1 g/dL
Serum
Albumin 2.1 g/dL
Total cholesterol 270 mg/dL
Triglycerides 175 mg/dL
Urine
Blood negative
Glucose negative
Protein 4+
Leukocyte esterase negative
A renal biopsy of this patient is most likely to show which of the following findings?""",C,0.0,107, B,0.0,107,C,0.0,107, C,0.0,107,C,0.0,107,D,1.0,107, C,0.0,107, B,0.0,107,C,0.0,107, B,0.0,107,C,0.0,107, C,0.0,107, C,0.0,107, C,0.0,107,C,0.0,107,D,1.0,107, D,1.0,107,A,0.0,107, C,0.0,107, C,0.0,107,C,0.0,107,C,0.0,107,B,0.0,107,C,0.0,107, D,1.0,107, C,0.0,107, C,0.0,107, D,1.0,107, B,0.0,107,A,0.0,107,0.3790490217894517,High
298,id10946,"A 23-year-old male presents to the emergency department after he was found naked wandering his neighborhood. The patient is disheveled and has not bathed in months. The patient has a past medical history of alcohol abuse and schizophrenia that is well controlled with haloperidol. The patient is started on haloperidol and most of his symptoms improve dramatically; however, he continues to refuse to eat food from the hospital as he believes it to be contaminated. The patient stays on the inpatient psychiatric unit and lab values are drawn and return as follows:

Serum:
Na+: 135 mEq/L
K+: 3.0 mEq/L
Cl-: 92 mEq/L
HCO3-: 22 mEq/L
BUN: 7 mg/dL
Ca2+: 8.4 mg/dL
Creatinine: 0.6 mg/dL
Glucose: 70 mg/dL

That patient is started on an intravenous solution containing potassium chloride and is closely monitored. His oral intake also seems to be improving. Lab values are ordered again the following day and return as follows:

Serum:
Na+: 137 mEq/L
K+: 2.9 mEq/L
Cl-: 95 mEq/L
HCO3-: 22 mEq/L
BUN: 8 mg/dL
Ca2+: 9.0 mg/dL
Creatinine: 1.0 mg/dL
Glucose: 77 mg/dL

The patient is continued on IV fluids and his clinical symptoms seem to further improve. Repeat labs the following three days remains largely unchanged. The patient's symptoms improve and he is determined to be at his baseline in terms of functioning. Which of the following is the best next step in management?",D,0.0,230, D,0.0,230,A,0.0,230, C,1.0,230,D,0.0,230,D,0.0,230, D,0.0,230, D,0.0,230,D,0.0,230, D,0.0,230,D,0.0,230, B,0.0,230, D,0.0,230, D,0.0,230,B,0.0,230,C,1.0,230, B,0.0,230,D,0.0,230, D,0.0,230, D,0.0,230,D,0.0,230,D,0.0,230,C,1.0,230,A,0.0,230, C,1.0,230, C,1.0,230, B,0.0,230, D,0.0,230, D,0.0,230,B,0.0,230,0.3790490217894517,High
673,id11910,"A 32-year-old man comes to the physician because of a progressive development of tender breast tissue over the past 18 months. He used to ride his bicycle for exercise 4 times a week but stopped after he had an accident and injured his left testicle 3 months ago. He has gained 5 kg (11 lb) during this period. For the last 10 years, he drinks one to two beers daily and sometimes more on weekends. He occasionally takes pantoprazole for heartburn. He is 171 cm (5 ft 7 in) tall and weighs 87 kg (192 lb); BMI is 30 kg/m2. Vital signs are within normal limits. Examination shows bilaterally symmetrical, mildly tender gynecomastia. A nontender 1.5-cm mass is palpated in the left testis; transillumination test is negative. The remainder of the examination shows no abnormalities. Which of the following is the most likely underlying cause of these findings?",B,0.0,149, B,0.0,149,D,0.0,149, B,0.0,149,B,0.0,149,B,0.0,149, B,0.0,149, C,0.0,149,B,0.0,149, B,0.0,149,B,0.0,149, B,0.0,149, B,0.0,149, B,0.0,149,C,0.0,149,A,1.0,149, B,0.0,149,D,0.0,149, C,0.0,149, C,0.0,149,B,0.0,149,B,0.0,149,A,1.0,149,B,0.0,149, C,0.0,149, A,1.0,149, A,1.0,149, C,0.0,149, B,0.0,149,A,1.0,149,0.3790490217894517,High
564,id11640,"A 23-year-old college student presents to the clinic with a history of intermittent chest discomfort. He reports that, about once per month for the past 8 or 9 months, he's had episodes of ""feeling like my chest is going to explode."" During these episodes, he also feels shortness of breath, feels shakiness throughout his arms and legs, and sweats so heavily that he needs to change his shirt. He is unsure of any clear precipitating factors but thinks they may occur more often around important exams or when big school projects are due. He shares that, as these episodes continue to recur, he has had mounting anxiety about having one when he is in class or at a restaurant. As a result, he is leaving the house less and less. He has no past medical history; the physical exam is unremarkable. Which of the following is the best medication for the long-term management of this patient's condition?",C,0.0,158, C,0.0,158,C,0.0,158, C,0.0,158,C,0.0,158,C,0.0,158, C,0.0,158, C,0.0,158,C,0.0,158, C,0.0,158,C,0.0,158, B,0.0,158, C,0.0,158, C,0.0,158,C,0.0,158,A,1.0,158, C,0.0,158,C,0.0,158, C,0.0,158, C,0.0,158,C,0.0,158,C,0.0,158,A,1.0,158,A,1.0,158, B,0.0,158, C,0.0,158, A,1.0,158, C,0.0,158, C,0.0,158,A,1.0,158,0.3790490217894517,High
684,id11940,"A 14-year-old boy is brought to the physician for evaluation of his sense of smell. Two days ago, his mother found that he had left the gas on in the kitchen, and he was unable to smell the odor of the gas. As a child, he was consistently in the 40th percentile for height; now he is in the 15th percentile. He had bilateral orchidopexy for cryptorchidism as an infant. The patient is unable to identify several common odors when presented with them. Physical examination shows sparse axillary and pubic hair and Tanner stage 1 genitals. Which of the following is the most likely underlying cause of the patient's condition?",C,1.0,111, C,1.0,111,C,1.0,111, C,1.0,111,C,1.0,111,C,1.0,111, A,0.0,111, C,1.0,111,C,1.0,111, C,1.0,111,C,1.0,111, A,0.0,111, C,1.0,111, C,1.0,111,C,1.0,111,C,1.0,111, C,1.0,111,C,1.0,111, C,1.0,111, A,0.0,111,C,1.0,111,C,1.0,111,C,1.0,111,C,1.0,111, B,0.0,111, C,1.0,111, C,1.0,111, C,1.0,111, C,1.0,111,B,0.0,111,0.3790490217894517,High
923,id12553,A 63-year-old woman comes to the physician because of a 6-month history of fatigue and shortness of breath on exertion in addition to a 1-month history of ankle swelling. She has a history of sleep apnea. Examination of the lower extremities shows bilateral pitting pedal and ankle edema. Cardiac examination shows a widely split S2 that varies with respiration. An ECG shows right bundle branch block. Which of the following is the most likely etiology of the patient's lower extremity edema?,C,1.0,82, C,1.0,82,C,1.0,82, C,1.0,82,C,1.0,82,C,1.0,82, C,1.0,82, C,1.0,82,C,1.0,82, C,1.0,82,C,1.0,82, A,0.0,82, C,1.0,82, D,0.0,82,C,1.0,82,C,1.0,82, C,1.0,82,C,1.0,82, B,0.0,82, C,1.0,82,C,1.0,82,C,1.0,82,C,1.0,82,C,1.0,82, C,1.0,82, B,0.0,82, C,1.0,82, C,1.0,82, C,1.0,82,A,0.0,82,0.3790490217894517,High
515,id11504,"A 61-year-old man with schizophrenia in a locked inpatient psychiatry unit was observed making an unusual smacking motion with his lips, pursing his mouth, and blinking excessively. These symptoms started slowly about 2 weeks ago and have become more pronounced, but they do not seem to bother the patient. He resides in an inpatient psychiatric facility where he has been successfully treated with haloperidol for the past several months. His physical exam and vitals are within normal limits. Which of the following accurately describes his symptoms?",A,1.0,87, A,1.0,87,A,1.0,87, B,0.0,87,A,1.0,87,A,1.0,87, A,1.0,87, A,1.0,87,A,1.0,87, A,1.0,87,A,1.0,87, C,0.0,87, A,1.0,87, A,1.0,87,A,1.0,87,A,1.0,87, A,1.0,87,A,1.0,87, A,1.0,87, A,1.0,87,A,1.0,87,A,1.0,87,A,1.0,87,A,1.0,87, B,0.0,87, B,0.0,87, C,0.0,87, A,1.0,87, A,1.0,87,A,1.0,87,0.3790490217894517,High
469,id11370,"A 2-year-old boy is brought in to his pediatrician for his annual exam, flu vaccination, and to evaluate a diaper rash. The itchy pink rash has been bothering the boy for about 1 week and over the counter, remedies are not helping. He was born at 39 weeks gestation via spontaneous vaginal delivery. He is up to date on all vaccines and is meeting all developmental milestones. During the discussion, his parents are frustrated by his behavior and inability to follow directions. Today, his vital signs are stable and normal for his age. On physical examination, the boy appears uncomfortable. His heart has a regular rate and rhythm and his lungs are clear to auscultation bilaterally. There is a pink-red, raised rash in the anogenital region and medial thighs. Additionally, there are multiple bruises on the boy’s buttocks and the back of his thighs. Some are healing and some are fresh. When questioned about the bruising, the parents become evasive and end the discussion. Which of the following is the next best step in the management of the child?",A,1.0,180, A,1.0,180,A,1.0,180, C,0.0,180,A,1.0,180,A,1.0,180, A,1.0,180, A,1.0,180,A,1.0,180, A,1.0,180,A,1.0,180, B,0.0,180, A,1.0,180, A,1.0,180,A,1.0,180,A,1.0,180, A,1.0,180,A,1.0,180, A,1.0,180, A,1.0,180,A,1.0,180,A,1.0,180,A,1.0,180,A,1.0,180, C,0.0,180, D,0.0,180, D,0.0,180, A,1.0,180, A,1.0,180,A,1.0,180,0.3790490217894517,High
277,id10890,"A 23-year-old woman is brought to the emergency department 20 minutes after being involved in a high-speed motor vehicle collision where she was the unrestrained driver. She was found thrown across the dashboard of the car. On arrival, she appears lethargic. She is unable to provide a history. Her pulse is 133/min, respirations are 23/min, and blood pressure is 90/60 mm Hg. Examination shows a 2-cm laceration over the right upper extremity. The pupils are equal and reactive to light. There are multiple bruises over the chest and abdomen. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. The abdomen is soft and not distended. Neurologic examination shows no focal findings. 0.9% saline infusion is begun. Which of the following is the most appropriate next step in management?",C,0.0,131, C,0.0,131,C,0.0,131, C,0.0,131,B,0.0,131,C,0.0,131, B,0.0,131, A,0.0,131,C,0.0,131, C,0.0,131,D,1.0,131, D,1.0,131, C,0.0,131, C,0.0,131,B,0.0,131,D,1.0,131, A,0.0,131,C,0.0,131, A,0.0,131, C,0.0,131,C,0.0,131,C,0.0,131,D,1.0,131,C,0.0,131, A,0.0,131, C,0.0,131, D,1.0,131, C,0.0,131, C,0.0,131,A,0.0,131,0.3790490217894517,High
738,id12062,"A 33-year-old woman presents to her primary care physician with bilateral joint pain. She says that the pain has been slowly worsening over the past 3 days. Otherwise, she complains of fatigue, a subjective fever, and a sunburn on her face which she attributes to gardening. The patient is an immigrant from Spain and works as an office assistant. She is not aware of any chronic medical conditions and takes a multivitamin daily. Her temperature is 98.7°F (37.1°C), blood pressure is 125/64 mmHg, pulse is 80/min, respirations are 13/min, and oxygen saturation is 98% on room air. Physical exam reveals bilateral redness over the maxillary prominences. Which of the following is most likely to be seen in this patient?",C,0.0,120, A,1.0,120,C,0.0,120, C,0.0,120,C,0.0,120,D,0.0,120, C,0.0,120, C,0.0,120,C,0.0,120, D,0.0,120,C,0.0,120, A,1.0,120, C,0.0,120, C,0.0,120,D,0.0,120,A,1.0,120, C,0.0,120,A,1.0,120, C,0.0,120, C,0.0,120,D,0.0,120,D,0.0,120,A,1.0,120,C,0.0,120, D,0.0,120, C,0.0,120, C,0.0,120, C,0.0,120, D,0.0,120,C,0.0,120,0.3790490217894517,High
